;minimum;maximum
UM3PL__AA3;0.473568923491006;0.4735689234992151
UMPK__AA3;0.6156396005383088;8.679097660834186
UMPtex__AA3;0.0;7.560174708487466e-12
UPP3S__AA3;0.0;1.3572996893085332e-12
UPPDC1__AA3;0.0;3.746794541292786e-13
UPPRT__AA3;0.0;2.0695445357432618e-11
URAt2__AA3;0.0;2.2084911677211494e-09
URAt2pp__AA3;0.0;2.880985078973497e-09
URAtex__AA3;0.0;-5.265405052939931e-09
URCN__AA3;0.0;3.5638159090467525e-11
UREASE__AA3;0.0;8.185452315956354e-12
UREAabcpp__AA3;0.0;8.853362487570848e-12
UREAtpp__AA3;-3.169375872857927e-11;0.0
URIC__AA3;0.0;4.965666766665322e-11
URIDK2r__AA3;-1.2391404452065664;3.822719918389339e-12
URIH__AA3;0.0;3.9538150531370775e-11
URIt2pp__AA3;0.0;-8.881784197001252e-13
VALTA__AA3;-1000.0;946.8726229614213
VALabc__AA3;0.0;2.2453150450019166e-12
VALabcpp__AA3;0.0;9.706013770482969e-12
VALt2r__AA3;0.0;3.387867764104158e-11
VALtex__AA3;0.0;-1.318767317570746e-11
VCACT__AA3;0.0;1000.0
VCOAD__AA3;0.0;-4.547473508864641e-13
VECOAH__AA3;-6.59383658785373e-12;-1.5234036254696548e-11
VPAMTr__AA3;-979.9603627198179;966.9122602416973
XAND__AA3;0.0;-4.026201594342638e-11
XANt3__AA3;0.0;1.6280754522313146e-11
XPPT__AA3;0.0;5.8619775700208265e-12
XTSNH__AA3;0.0;4.547473508864641e-12
XTSNt2__AA3;0.0;-1.9667822925839573e-11
XYL3abc__AA3;0.0;1.2884508275116483e-11
XYLANabc__AA3;0.0;3.183231456205249e-12
XYLBabc__AA3;0.0;9.748646334628575e-12
XYLI1__AA3;0.0;1.5280221532520954e-11
XYLI2__AA3;-1.2704504115390591e-11;116.44189691358525
XYLK__AA3;0.0;6.959433029862794e-12
XYLOS1__AA3;0.0;0.0
XYLOS2__AA3;0.0;9.663381206337363e-13
XYLOS3__AA3;0.0;9.094947017729282e-13
XYLabc__AA3;0.0;0.0
XYLabcpp__AA3;0.0;5.6274984672199935e-12
XYLt2__AA3;0.0;3.0880187296133954e-11
XYLt2pp__AA3;0.0;-1.0743406164692715e-11
XYLtex__AA3;0.0;1.233502189279534e-11
YUMPS__AA3;-1000.0;0.0
ZN2abcpp__AA3;0.0;5.866240826435387e-11
ZN2t3pp__AA3;0.0;5.4268873839191656e-09
ZN2t4pp__AA3;0.0;-2.808917543006828e-10
ZN2t5__AA3;0.0;1.8611387986311456e-09
ZN2t6__AA3;0.0;9.986749205381784e-10
ZNabc__AA3;0.0;9.094947017729282e-12
ZNabcpp__AA3;0.0;1.6200374375330284e-12
Zn2tex__AA3;-1.7294912169063537e-09;4.91068519181681e-09
araphe1__AA3;-1000.0;1000.0
araphe2__AA3;-1000.0;1000.0
araphe3__AA3;-1000.0;1000.0
aratry1__AA3;-1000.0;1000.0
aratry2__AA3;-1000.0;1000.0
aratyr1__AA3;-1000.0;1000.0
aratyr2__AA3;-1000.0;1000.0
aratyr3__AA3;-1000.0;1000.0
aratyr4__AA3;-1000.0;1000.0
r0963__AA3;0.031681760979821755;0.03168176098154845
r2465_1__AA3;-0.01614870253607411;-0.01614870028774639
sink_hemeO_c__AA3;0.0;3.400580164680811e-12
sink_lipopb_c__AA3;0.0;1.0743406164692715e-11
Growth__AA3;47.35689234910046;47.35689234910076
ATPM__AA3;0.0;0.0
EX_2ameph_m;-166.66666666666782;0.0
EX_2hxmp_m;0.0;1.414527754188081e-11
EX_3amp_m;-166.66666666666666;166.66666666666666
EX_3cmp_m;-166.66666666666725;166.66666666666666
EX_3gmp_m;-166.66666666666777;166.66666666666666
EX_3ump_m;-166.6666666666683;166.66666666666666
EX_4abz_m;-7.958078640513122e-12;142.61855171835504
EX_4hba_m;0.0024902204859698442;0.0024902204901294856
EX_4hpro_DC_m;-1.673328142715036e-12;0.0
EX_6pgc_m;-4.84095356393747e-11;3.2211270687791207e-12
EX_R_3hcmrs7e_m;-3.9740792221839674;9.579411338241545e-12
EX_R_3hdcaa_m;-5.838292812162156e-13;5.1954884838778526e-11
EX_R_3hdd5ea_m;-9.663381206337363e-13;7.579122514774401e-13
EX_R_3hdda_m;-1.7431981783981123e-12;-2.956678420614385e-11
EX_R_3hhdca_m;-3.9740792221843653;1.5120349416974932e-11
EX_R_3hhxa_m;-3.7895612573872007e-13;6.290671687262753e-12
EX_R_3hocta_m;-5.046056165506722e-13;2.309737586377499e-11
EX_R_3hpt_m;-1.7165528258071086e-12;99.77798400173765
EX_R_3htd58e_m;-1.06314956838105e-12;0.0
EX_R_3htd5e_m;0.0;7.438108462487492e-11
EX_R_3httdca_m;-3.9740792221880703;2.7394383058284193e-12
EX_abt__D_m;-2.1827872842550278e-11;0.0
EX_acglu_m;32.33874265344563;385.52885294706385
EX_acmum_m;-2.4849011737160254e-12;0.0
EX_acser_m;0.0;166.66666666667254
EX_alltn_m;-228.90486990971814;0.0
EX_amp_m;-166.66666666666882;0.0
EX_anhgm_m;-9.021672298104022e-13;6.460757854635327e-13
EX_cmp_m;-166.66666666666666;0.0
EX_creat_m;-93.3716019497167;0.0
EX_dhptd_m;0.0;6.21678186360497e-12
EX_forglu_m;-3.9605379161441095e-12;165.89527830960773
EX_frmd_m;-330.6670330418754;165.3169135491882
EX_ga_m;-80.6250697735899;0.0
EX_galman4_m;-2.6337450738841044e-12;0.0
EX_galman6_m;1.3263464400855202e-13;0.0
EX_gam6p_m;-266.4284299952627;-100.29755852678139
EX_glcman4_m;-2.8042753304665285e-12;0.0
EX_glcman6_m;-2.3447910280083306e-12;0.0
EX_gmp_m;-166.6666666666673;0.0
EX_hqn_m;0.0;166.66666666667638
EX_manb_m;-2.7047993474601144e-12;0.0
EX_mantr_m;-1.5063505998114124e-12;0.0
EX_pea_m;0.0;94.34973902005329
EX_ppal_m;-2.8421709430404007e-13;0.0
EX_ppap_m;89.21531168525945;255.88197835198486
EX_ppt_m;-166.66666666666785;0.0
EX_pser__L_m;-166.6666666666684;0.0
EX_pydxn_m;-83.4920132301647;-83.49201323017937
EX_r5p_m;-166.6666666666684;0.0
EX_salchs2fe_m;-9.237055564881302e-13;166.66666666666666
EX_salchs4_m;0.0;0.0
EX_salcn_m;1.4368950473908626e-11;0.0
EX_succ_m;170.06324524056325;456.4843664322001
EX_thrp_m;-166.6666666666647;0.0
EX_tre6p_m;-7.152796873318341e-13;4.983273053464169e-12
EX_ump_m;-166.66666666666725;166.66666666666666
EX_xan_m;-158.1400919949627;0.0
EX_xylan4_m;-2.2547889481453845e-12;0.0
EX_12ppd__R_e__AA4;0.0;1000.0
EX_12ppd__S_e__AA4;0.0;0.0
EX_14glucan_e__AA4;-4.553873944601605e-11;0.0
EX_15dap_e__AA4;0.0;0.0
EX_23camp_e__AA4;-1000.0;0.0
EX_23ccmp_e__AA4;-1000.0;0.0
EX_23cgmp_e__AA4;-1000.0;0.0
EX_23cump_e__AA4;-1000.0;0.0
EX_25dkglcn_e__AA4;-2.3874235921539366e-11;0.0
EX_26dap__M_e__AA4;-2.2737367544323206e-11;0.0
EX_2ameph_e__AA4;-1000.0;0.0
EX_2ddglcn_e__AA4;-2.27018404075352e-11;0.0
EX_2dhglcn_e__AA4;-6.190248313941993e-11;0.0
EX_2hxmp_e__AA4;0.0;2.3533175408374518e-11
EX_2m35mdntha_e__AA4;0.0;500.0
EX_2pg_e__AA4;-1000.0;0.0
EX_2pglyc_e__AA4;-999.942811659342;0.0
EX_34dhpac_e__AA4;0.0;1000.0
EX_35dnta_e__AA4;0.0;500.0
EX_3amp_e__AA4;-1000.0;1000.0
EX_3cmp_e__AA4;-1000.0;1000.0
EX_3gmp_e__AA4;-1000.0;1000.0
EX_3hcinnm_e__AA4;-493.5561605362108;0.0
EX_3hoxpac_e__AA4;-493.5561605362054;0.0
EX_3hpppn_e__AA4;-493.55616053621065;0.0
EX_3mb_e__AA4;-6.274092356761685e-12;0.0
EX_3ump_e__AA4;-1000.0;1000.0
EX_4abut_e__AA4;-1000.0;974.7147180144134
EX_4abzglu_e__AA4;-0.05718834061892008;-0.05718834062805326
EX_4hba_e__AA4;0.0;1.8708590232563438e-11
EX_4hbald_e__AA4;0.0;0.0
EX_4hbz_e__AA4;2.814328631250973e-13;2.148681232938543e-11
EX_4hoxpac_e__AA4;-493.55616053621316;0.0
EX_4hoxpacd_e__AA4;0.0;1000.0
EX_4hphac_e__AA4;-493.55616053624937;0.0
EX_4hthr_e__AA4;-999.9428116593893;0.0
EX_5dglcn_e__AA4;-2.000888343900442e-11;0.0
EX_5drib_e__AA4;0.0;-8.313350008393172e-13
EX_6apa_e__AA4;0.0;0.0
EX_LalaDgluMdapDala_e__AA4;-1000.0;6.498468430038429e-12
EX_LalaDgluMdap_e__AA4;-2.3754104770992086;997.6245895229933
EX_LalaDglu_e__AA4;-1000.0;0.0
EX_LalaLglu_e__AA4;-1000.0;0.0
EX_Lcyst_e__AA4;0.0;0.0
EX_R_3hdd6e_e__AA4;-1.5484502569051983e-11;0.0
EX_ac_e__AA4;-1.1549428080570578e-11;0.0
EX_acac_e__AA4;-993.2648974964887;0.0
EX_acald_e__AA4;-1000.0;1000.0
EX_acgal1p_e__AA4;0.0;1000.0
EX_acgam1p_e__AA4;0.0;1000.0
EX_acgam_e__AA4;7.348788244598836e-12;0.0
EX_acglu_e__AA4;-8.194511735837295e-11;1000.0
EX_acmana_e__AA4;9.663381206337363e-12;0.0
EX_acmum_e__AA4;-1.2960299500264227e-11;0.0
EX_acnam_e__AA4;-8.077147875043595;-8.077147875034143
EX_acon_C_e__AA4;-1000.0;0.0
EX_acser_e__AA4;0.0;1000.0
EX_actn__R_e__AA4;-7.73070496506989e-12;0.0
EX_ad_e__AA4;-1.0858869359253731e-11;0.0
EX_ade_e__AA4;-1000.0;0.0
EX_adn_e__AA4;-1000.0;1000.0
EX_agm_e__AA4;-1000.0;-2.34123831432953e-12
EX_akg_e__AA4;-1000.0;0.0
EX_ala_B_e__AA4;-3.751665644813329e-12;0.0
EX_ala_L_asp__L_e__AA4;0.0;0.0
EX_ala_L_glu__L_e__AA4;-1.5631940186722204e-11;0.0
EX_ala_L_thr__L_e__AA4;0.0;0.0
EX_ala__D_e__AA4;-998.8122947615138;1000.0
EX_ala__L_e__AA4;-1000.0;1000.0
EX_ala_gln_e__AA4;-22.495790309819654;0.0
EX_ala_his_e__AA4;-5.7909232964448165e-12;0.0
EX_ala_leu_e__AA4;-1.6768808563938364e-11;0.0
EX_alaala_e__AA4;-1000.0;4.008793297316515e-12
EX_alagly_e__AA4;1.0913936421275139e-11;0.0
EX_all__D_e__AA4;-7.503331289626658e-12;0.0
EX_alltn_e__AA4;-999.9428116593978;0.0
EX_amp_e__AA4;-1000.0;0.0
EX_anhgm_e__AA4;2.3874235921539366e-12;1.6043832928858137e-12
EX_apc_e__AA4;0.0;0.0
EX_arab__D_e__AA4;0.0;1000.0
EX_arab__L_e__AA4;-1.1454837078872515e-11;0.0
EX_arbt6p_e__AA4;-1000.0;2.702194024095661e-11
EX_arbt_e__AA4;2.4442670110147446e-12;0.0
EX_arg__L_e__AA4;-1000.0;-999.9999999999885
EX_ascb__L_e__AA4;-6.87805368215777e-12;0.0
EX_asn__L_e__AA4;-1000.0;-20.606181536459786
EX_aso3_e__AA4;0.0;9.43600753089413e-12
EX_aso4_e__AA4;-1.2505552149377763e-11;0.0
EX_asp__L_e__AA4;-1000.0;1000.0
EX_btd_RR_e__AA4;-1000.0;1000.0
EX_btn_e__AA4;0.0;7.673861546209082e-13
EX_but_e__AA4;-6.652653842043037;-6.652653842080424
EX_butso3_e__AA4;-2.637534635141492e-11;0.0
EX_bz_e__AA4;0.0;0.0
EX_ca2_e__AA4;-0.4449406770126728;-0.4449406770126729
EX_cd2_e__AA4;0.0;0.0
EX_cellb_e__AA4;-1000.0;7.503331289626658e-12
EX_cgly_e__AA4;0.0;1000.0
EX_chol_e__AA4;-1000.0;1000.0
EX_chols_e__AA4;-3.865352482534945e-12;0.0
EX_chtbs_e__AA4;-1.4860557229212645e-11;0.0
EX_cit_e__AA4;-1000.0;1.0516032489249483e-11
EX_cl_e__AA4;-0.44494067701267315;-0.44494067701267187
EX_cm_e__AA4;0.0;0.0
EX_cmcbtt_e__AA4;0.0;2.0691004465334117e-11
EX_cmp_e__AA4;-1000.0;0.0
EX_co2_e__AA4;-999.651826440287;1000.0
EX_cobalt2_e__AA4;-0.008548331931079203;-0.00854833193107916
EX_crn_e__AA4;-993.2648974966098;0.0
EX_cu2_e__AA4;-0.060607673391351626;999.9393923266086
EX_cu_e__AA4;-1000.0;0.0
EX_cyan_e__AA4;-1000.0;0.0
EX_cys__L_e__AA4;-1000.0;1000.0
EX_cytd_e__AA4;-1000.0;1000.0
EX_dad_2_e__AA4;-1000.0;1000.0
EX_damp_e__AA4;-1000.0;0.0
EX_dca_e__AA4;-6.107114813858061e-12;0.0
EX_dcmp_e__AA4;-1000.0;0.0
EX_dcyt_e__AA4;-1000.0;1000.0
EX_ddca_e__AA4;-1.191491350027718e-11;0.0
EX_dgmp_e__AA4;-1000.0;0.0
EX_dgsn_e__AA4;-1000.0;1000.0
EX_dha_e__AA4;0.0;0.0
EX_dimp_e__AA4;-1000.0;0.0
EX_din_e__AA4;-1000.0;1000.0
EX_dms_e__AA4;0.0;1000.0
EX_dmso_e__AA4;-1000.0;0.0
EX_dopa_e__AA4;-1000.0;0.0
EX_doxrbcn_e__AA4;0.0;0.0
EX_drib_e__AA4;-5.9117155615240335e-12;0.0
EX_dtmp_e__AA4;-1000.0;0.0
EX_dump_e__AA4;-1000.0;0.0
EX_duri_e__AA4;-1000.0;1000.0
EX_dxyl_e__AA4;-1.411226691061529e-11;0.0
EX_dxylnt_e__AA4;0.0;0.0
EX_enter_e__AA4;0.0;8.390088623855263e-11
EX_etha_e__AA4;0.0;1000.0
EX_ethso3_e__AA4;-1.0061285138363019e-11;0.0
EX_etoh_e__AA4;-1000.0;1000.0
EX_f6p_e__AA4;-996.7852288106805;0.0
EX_fad_e__AA4;0.0;2.0463630789890885e-12
EX_fald_e__AA4;-1000.0;1000.0
EX_fcmcbtt_e__AA4;-2.2453150450019166e-11;0.0
EX_fe2_e__AA4;-1000.0;1000.0
EX_fe3_e__AA4;-1000.0;1000.0
EX_fe3dcit_e__AA4;-9.023892744153272e-13;0.0
EX_fe3dhbzs3_e__AA4;-1.1368683772161603e-12;0.0
EX_fe3dhbzs_e__AA4;-8.284928298962768e-12;0.0
EX_fe3pyovd_kt_e__AA4;-1000.0;1000.0
EX_feenter_e__AA4;-2.8705926524708048e-12;0.0
EX_feoxam_e__AA4;-1.7760071191474935e-11;0.0
EX_feoxam_un_e__AA4;0.0;2.6396662633487722e-11
EX_fmn_e__AA4;0.0;6.917147410412383e-12
EX_for_e__AA4;-1000.0;1000.0
EX_frmd_e__AA4;-1000.0;991.9014812951409
EX_fru_e__AA4;-2.355449169044732e-11;1000.0
EX_fuc__L_e__AA4;-8.36735125631094e-11;0.0
EX_fum_e__AA4;-993.4259480700869;1000.0
EX_fusa_e__AA4;0.0;0.0
EX_g1p_e__AA4;-1000.0;1000.0
EX_g3pc_e__AA4;-1000.0;0.0
EX_g3pe_e__AA4;-1000.0;1.0118128557223827e-11
EX_g3pg_e__AA4;-1000.0;0.0
EX_g3pi_e__AA4;-1000.0;0.0
EX_g3ps_e__AA4;-1000.0;0.0
EX_g6p_e__AA4;-996.7852288106831;0.0
EX_gal1p_e__AA4;-1000.0;1000.0
EX_gal_bD_e__AA4;-1000.0;0.0
EX_gal_e__AA4;-1000.0;1000.0
EX_galam_e__AA4;2.8421709430404007e-12;0.0
EX_galct__D_e__AA4;-7.773337529215496e-12;0.0
EX_galctn__D_e__AA4;2.6147972675971687e-12;0.0
EX_galctn__L_e__AA4;-9.094947017729282e-12;0.0
EX_galt_e__AA4;9.404033107784926e-12;0.0
EX_galur_e__AA4;-4.433786671143025e-12;0.0
EX_gam6p_e__AA4;-996.7852288106857;0.0
EX_gam_e__AA4;-8.652056848745815e-11;0.0
EX_gdp_e__AA4;0.0;1000.0
EX_glc__D_e__AA4;-1000.0;1000.0
EX_glc__aD_e__AA4;-1.9390711258893134e-11;0.0
EX_glcn_e__AA4;1.949729266925715e-11;1000.0
EX_glcr_e__AA4;-8.242295734817162e-12;0.0
EX_glcur1p_e__AA4;0.0;1000.0
EX_glcur_e__AA4;-2.2737367544323206e-11;0.0
EX_gln__L_e__AA4;-22.495790309849554;0.0
EX_glu__L_e__AA4;-1000.0;1000.0
EX_gly_asn__L_e__AA4;-4.604316927725449e-12;0.0
EX_gly_asp__L_e__AA4;-2.7966962079517543e-11;0.0
EX_gly_cys_e__AA4;-9.094947017729282e-13;0.0
EX_gly_e__AA4;-1000.0;1000.0
EX_gly_gln_e__AA4;-22.495790309837957;0.0
EX_gly_glu__L_e__AA4;-5.4001247917767614e-12;0.0
EX_gly_leu_e__AA4;-1.4097167877480388e-11;0.0
EX_gly_met_e__AA4;-1.1013412404281553e-13;0.0
EX_gly_phe_e__AA4;0.0;0.0
EX_gly_pro__L_e__AA4;-1.050182163453428e-11;0.0
EX_gly_tyr_e__AA4;1.546140993013978e-11;0.0
EX_glyald_e__AA4;-1000.0;1000.0
EX_glyb_e__AA4;-987.1123210724064;1000.0
EX_glyc2p_e__AA4;-1000.0;0.0
EX_glyc3p_e__AA4;-1000.0;1000.0
EX_glyc__R_e__AA4;-7.816913782932033e-12;0.0
EX_glyc_e__AA4;-993.5704576213581;1000.0
EX_glyclt_e__AA4;-999.9428116593962;0.0
EX_glygly_e__AA4;-1.3455903058456897e-11;0.0
EX_glyglygln_e__AA4;-22.495790309850236;0.0
EX_gmp_e__AA4;-1000.0;0.0
EX_gsn_e__AA4;-1000.0;1000.0
EX_gthrd_e__AA4;-1000.0;8.554934538551606e-12
EX_gtp_e__AA4;-1000.0;0.0
EX_gua_e__AA4;-1000.0;1000.0
EX_h2_e__AA4;-1000.0;1000.0
EX_h2o2_e__AA4;-1000.0;1000.0
EX_h2o_e__AA4;-1000.0;1000.0
EX_h2s_e__AA4;-1000.0;1000.0
EX_h_e__AA4;-1000.0;1000.0
EX_hco3_e__AA4;-1.000444171950221e-11;0.0
EX_hdca_e__AA4;-23.769149834298812;-23.76914983428963
EX_hdcea_e__AA4;-2.7284841053187847e-11;0.0
EX_hg2_e__AA4;0.0;0.0
EX_his__L_e__AA4;-1000.0;-8.0985187048517
EX_hom__L_e__AA4;0.0;-8.589573496919911e-12
EX_hqn_e__AA4;0.0;1000.0
EX_hxa_e__AA4;-7.396749879262643e-12;0.0
EX_hxan_e__AA4;-1000.0;1000.0
EX_icit_e__AA4;-1000.0;0.0
EX_idon__L_e__AA4;-1.8758328224066645e-11;0.0
EX_ile__L_e__AA4;-24.835383276045107;975.164616723955
EX_imp_e__AA4;-1000.0;0.0
EX_ind3ac_e__AA4;0.0;1000.0
EX_indole_e__AA4;-1000.0;995.1408716804183
EX_inost_e__AA4;-1.4779288903810084e-11;1000.0
EX_ins_e__AA4;-1000.0;1000.0
EX_isetac_e__AA4;-1.2505552149377763e-11;0.0
EX_istfrnA_e__AA4;-1000.0;1000.0
EX_istfrnB_e__AA4;-1000.0;1000.0
EX_k_e__AA4;-16.68574554623144;-16.685745546231374
EX_lac__D_e__AA4;-1000.0;0.0
EX_lac__L_e__AA4;-1000.0;0.0
EX_lcts_e__AA4;-1000.0;1000.0
EX_leu__L_e__AA4;-38.5128853324105;961.4871146675896
EX_lipoate_e__AA4;-7.474909580196254e-12;0.0
EX_lys__D_e__AA4;-1.4373613410612052e-11;0.0
EX_lys__L_e__AA4;-29.33454133802818;-29.334541337997962
EX_lysglugly_e__AA4;-3.007016857736744e-11;0.0
EX_lyx__L_e__AA4;-3.484459942804108e-11;0.0
EX_m_xyl_e__AA4;0.0;0.0
EX_mal__D_e__AA4;0.0;0.0
EX_mal__L_e__AA4;-1000.0;1000.0
EX_malt_e__AA4;-1.482369782479509e-11;0.0
EX_malthp_e__AA4;-1.830358087318018e-11;0.0
EX_malthx_e__AA4;1.7958967646336532e-11;0.0
EX_maltpt_e__AA4;-1.255102688446641e-10;0.0
EX_malttr_e__AA4;0.0;0.0
EX_maltttr_e__AA4;-1.3585577107733116e-11;0.0
EX_man6p_e__AA4;-996.7852288106836;0.0
EX_man_e__AA4;-1.1539214028744027e-11;0.0
EX_manglyc_e__AA4;-4.376943252282217e-12;0.0
EX_melib_e__AA4;-3.637978807091713e-12;1000.0
EX_meoh_e__AA4;0.0;1.6257217794191092e-11
EX_met_L_ala__L_e__AA4;-2.4732216274969687e-11;0.0
EX_met__D_e__AA4;-1.7834622667578515e-11;0.0
EX_met__L_e__AA4;-6.80699940858176e-12;2.375166729962075e-11
EX_metglcur_e__AA4;-2.000888343900442e-11;0.0
EX_metsox_R__L_e__AA4;-1.8673063095775433e-11;0.0
EX_metsox_S__L_e__AA4;-1.6640910871501546e-11;0.0
EX_mg2_e__AA4;-0.7415677950211215;-0.741567795021122
EX_mmet_e__AA4;-6.582600261869912;-6.582600261850926
EX_mn2_e__AA4;-0.05906897364375742;-0.05906897364375723
EX_mnl_e__AA4;-5.1310067306076235e-11;0.0
EX_mobd_e__AA4;-1.35003119794419e-11;0.0
EX_mso3_e__AA4;-8.647665916683422e-12;0.0
EX_mththf_e__AA4;0.008548331916758198;0.008548331940660832
EX_n2o_e__AA4;0.0;500.0
EX_na1_e__AA4;0.0;0.0
EX_nac_e__AA4;-2.5920599000528455e-11;0.0
EX_nh4_e__AA4;-1000.0;1000.0
EX_ni2_e__AA4;0.0;0.0
EX_nmn_e__AA4;-1000.0;-0.1947310013774768
EX_no2_e__AA4;-1000.0;1000.0
EX_no3_e__AA4;-1000.0;983.7924267711877
EX_no_e__AA4;-1000.0;0.0
EX_novbcn_e__AA4;0.0;0.0
EX_o2_e__AA4;-1000.0;1000.0
EX_o2s_e__AA4;-1000.0;0.0
EX_oaa_e__AA4;-1000.0;0.0
EX_ocdca_e__AA4;-1.318767317570746e-11;0.0
EX_ocdcea_e__AA4;-1.4551915228366852e-11;0.0
EX_octa_e__AA4;-6.4073191197167034e-12;0.0
EX_orn_e__AA4;-8.29913915367797e-12;974.7147180144345
EX_orot_e__AA4;1.1368683772161603e-13;0.0
EX_oxa_e__AA4;0.0;0.0
EX_p_xyl_e__AA4;0.0;0.0
EX_pac_e__AA4;0.0;0.0
EX_pacald_e__AA4;-5.229594535194337e-12;1000.0
EX_peamn_e__AA4;-1000.0;0.0
EX_peng_e__AA4;0.0;0.0
EX_phe__L_e__AA4;-1000.0;-15.837067152103634
EX_pheme_e__AA4;-1.143442285300722e-11;0.0
EX_pi_e__AA4;-1000.0;1000.0
EX_pime_e__AA4;-3.183231456205249e-12;0.0
EX_pnto__R_e__AA4;-0.04923839192301806;-0.04923839189291357
EX_ppa_e__AA4;-1.6484591469634324e-11;0.0
EX_ppal_e__AA4;7.275957614183426e-12;0.0
EX_ppap_e__AA4;0.0;1000.0
EX_pppn_e__AA4;-493.55616053620497;0.0
EX_ppt_e__AA4;-1000.0;0.0
EX_pro__L_e__AA4;-1000.0;-18.896515150223884
EX_progly_e__AA4;-1.2562395568238571e-11;0.0
EX_pser__L_e__AA4;-1000.0;0.0
EX_ptrc_e__AA4;-974.7147180144258;1000.0
EX_pydam_e__AA4;6.300647503731938e-12;0.0
EX_pyovd_kt_e__AA4;-1000.0;1000.0
EX_pyr_e__AA4;-1000.0;0.0
EX_quin_e__AA4;-7.275957614183426e-12;0.0
EX_r5p_e__AA4;-1000.0;0.0
EX_raffin_e__AA4;-1000.0;0.0
EX_rib__D_e__AA4;-4.8644283046073156e-12;1000.0
EX_rmn_e__AA4;-1.1311840353300795e-11;0.0
EX_rnam_e__AA4;-1.1993961379630491e-11;999.8052689986964
EX_s_e__AA4;-1000.0;1000.0
EX_salchs2_e__AA4;-1000.0;0.0
EX_salchs2fe_e__AA4;0.0;1000.0
EX_salchs4_e__AA4;0.0;6.139089236967266e-12
EX_salchs4fe_e__AA4;5.002220859751105e-12;0.0
EX_salcn_e__AA4;-1.688249540165998e-11;0.0
EX_sbt__D_e__AA4;-1000.0;0.0
EX_sel_e__AA4;-1000.0;0.0
EX_ser__D_e__AA4;-1000.0;0.0
EX_ser__L_e__AA4;-1000.0;1000.0
EX_serglugly_e__AA4;-6.366462912410498e-12;0.0
EX_sheme_e__AA4;-0.019062780206306633;-0.01906278019766632
EX_skm_e__AA4;-5.002220859751105e-12;0.0
EX_slnt_e__AA4;0.0;1000.0
EX_so3_e__AA4;-1.4097167877480388e-11;1000.0
EX_so4_e__AA4;-1000.0;-0.3708266391661516
EX_spmd_e__AA4;0.0;5.229594535194337e-12
EX_stfrnA_e__AA4;-1000.0;1000.0
EX_stfrnB_e__AA4;-1000.0;1000.0
EX_succ_e__AA4;6.582600261842753;1000.0
EX_sucr_e__AA4;-1000.0;0.0
EX_sulfac_e__AA4;-1.9099388737231493e-11;0.0
EX_tag__D_e__AA4;-2.7426949600339867e-12;0.0
EX_tartr__D_e__AA4;-1000.0;0.0
EX_tartr__L_e__AA4;0.0;0.0
EX_taur_e__AA4;-9.094947017729282e-12;0.0
EX_tcynt_e__AA4;0.0;1000.0
EX_tet_e__AA4;-1000.0;0.0
EX_thm_e__AA4;-0.019062780212834696;-0.019062780204942387
EX_thr__L_e__AA4;-1000.0;978.3139931740266
EX_thrp_e__AA4;-1000.0;0.0
EX_thym_e__AA4;-2.2367565330861865;1000.0
EX_thymd_e__AA4;-1000.0;1000.0
EX_tma_e__AA4;0.0;1000.0
EX_tmao_e__AA4;-1000.0;0.0
EX_tnt_e__AA4;-1000.0;0.0
EX_tol_e__AA4;-0.008548331931078271;-0.00854833192862191
EX_tre_e__AA4;-1000.0;0.0
EX_trp__L_e__AA4;-1000.0;995.1408716804185
EX_tsul_e__AA4;-1000.0;1000.0
EX_ttdca_e__AA4;-3.001776605060513e-11;0.0
EX_ttdcea_e__AA4;-1.0721201704200212e-11;0.0
EX_ttrcyc_e__AA4;0.0;0.0
EX_tym_e__AA4;-1000.0;0.0
EX_tyr__L_e__AA4;-11.787807799685957;1000.0
EX_tyrp_e__AA4;-1000.0;0.0
EX_uacgam_e__AA4;-1000.0;0.0
EX_udpacgal_e__AA4;-1000.0;0.0
EX_udpg_e__AA4;-1000.0;0.0
EX_udpgal_e__AA4;-1000.0;0.0
EX_udpglcur_e__AA4;-1000.0;0.0
EX_ump_e__AA4;-1000.0;1000.0
EX_ura_e__AA4;-992.9560762954552;1000.0
EX_urea_e__AA4;-1000.0;1000.0
EX_uri_e__AA4;-1000.0;1000.0
EX_val__L_e__AA4;-1000.0;963.8267076338067
EX_vanlt_e__AA4;-493.55616053621156;0.0
EX_xan_e__AA4;-668.7257461204191;0.0
EX_xmp_e__AA4;-1000.0;0.0
EX_xtsn_e__AA4;-668.7257461206849;1000.0
EX_xyl__D_e__AA4;-1.77351466845721e-11;1.887201506178826e-10
EX_xylan4_e__AA4;1.7621459846850485e-11;0.0
EX_zn2_e__AA4;-0.029149811884963128;-0.0291498118849801
12DGR120tipp__AA4;0.0;1.2299036789009676e-11
12DGR140tipp__AA4;0.0;3.865352482534945e-12
12DGR141tipp__AA4;0.0;0.0
12DGR161tipp__AA4;6.4295423786418935;6.429542378649405
12DGR180tipp__AA4;0.0;2.021494083237485e-12
12PPDRte__AA4;0.0;1000.0
12PPDRtex__AA4;0.0;0.0
12PPDStex__AA4;0.0;0.0
13PPDH2__AA4;0.0;0.0
14GLUCANabcpp__AA4;0.0;9.305733961184615e-11
14GLUCANtexi__AA4;0.0;4.553873944601605e-11
23CAMPtex__AA4;0.0;1000.0
