;minimum;maximum
HG2t3pp__AA3;0.0;-9.574996795436164e-09
HG2tppi__AA3;0.0;-9.574996795436164e-09
HIBDkt__AA3;382.3202718370545;382.32027183729235
HISDr__AA3;0.0;3.8605563190685643e-11
HISGLYabcpp__AA3;0.0;0.0
HISGLYtex__AA3;0.0;0.0
HISHISabcpp__AA3;2.243248633664145;2.2432486337057185
HISHIStex__AA3;2.243248633664145;2.2432486337057185
HISTD__AA3;0.0;3.2146636727902694e-12
HISTP__AA3;0.0;7.133849067031406e-12
HISabc__AA3;0.0;8.29913915367797e-12
HKtpp__AA3;0.0;-1.5432988220709376e-11
HMBS__AA3;0.0;8.810729923425242e-13
MECDPDH3_syn__AA3;0.0;3.410605131648481e-12
HMGCOAR__AA3;-0.037885513885682814;-0.037885513720729874
HMGCOAS__AA3;-0.03788551388951229;-0.037885513762321556
HMGL_2__AA3;0.0;2.1600499167107046e-11
HMPK1__AA3;0.010560586993849394;0.010560586993849468
HMPPtr__AA3;0.0;1.2008172234345693e-12
HMPSCD__AA3;-1.4149737805058127e-11;0.0
HMR_9638__AA3;-504.8037731563004;-504.8037731561831
HOMt2pp__AA3;0.0;2.2315758586693644e-11
HOMtex__AA3;-2.2315758586693644e-11;0.0
HPPK__AA3;0.0;0.0
HPPK2__AA3;0.0;4.700684286262913e-12
HPROx__AA3;0.0;1000.0
HPYRI__AA3;-2.6276758546828205e-11;0.0
HPYRP__AA3;0.0;2.0520474208751693e-11
HPYRRx__AA3;0.0;2.1040058584276267e-11
HPYRRy__AA3;0.0;-2.3171686791556567e-11
HQNt6__AA3;-3.7002578778810857e-10;0.0
HSDy__AA3;-1.7067236512957606e-11;0.0
HSERTA__AA3;0.0;-9.65094670846156e-12
HSK__AA3;0.0;0.0
HSST__AA3;0.0;7.503331289626658e-11
HSTPT__AA3;0.0;0.0
HVCD__AA3;-1.0203393685515039e-11;1000.0
HXAND__AA3;0.0;-1.7053025658242404e-13
HXANt2pp__AA3;0.0;2.332512849534396e-09
HXANt2r__AA3;0.0;2.2794210963184014e-11
HXAtex__AA3;0.0;1.6370904631912708e-11
HXCT__AA3;0.0;7.958078640513122e-12
HXPRT__AA3;0.0;1.0203393685515039e-10
HYD2__AA3;0.0;-7.73070496506989e-12
HYXNtpp__AA3;-1.7038903621369172e-09;0.0
ICDHyr__AA3;0.0;1.4028955774847418e-10
ICHORS__AA3;0.004735689234910058;0.0047356892362131475
ICITt_kt__AA3;0.0;-5.6843418860808015e-12
ICITtex__AA3;0.0;-5.6843418860808015e-12
IDOND__AA3;-1000.0;0.0
IDOND2__AA3;0.0;1000.0
IG3PS__AA3;0.0;5.4427573559223674e-12
IGPDH__AA3;0.0;-2.9558577807620168e-12
IGPS__AA3;0.0;4.810374321095878e-12
ILETA__AA3;-1000.0;1000.0
ILEabc__AA3;0.0;0.0
ILEabcpp__AA3;0.0;2.2669865984425996e-11
ILEtex__AA3;0.0;5.4569682106375694e-11
IMPC__AA3;-5.7411853049416095e-12;0.0
IMPD__AA3;0.0;9.158007685527991e-12
IND3ACtex__AA3;0.0;0.0
IND3ACtpp__AA3;0.0;0.0
INOSR__AA3;-1000.0;0.0
INS2D__AA3;0.0;1000.0
INSH__AA3;0.0;1.1311840353300795e-11
INSTabc__AA3;0.0;1.3642420526593924e-12
INSTt2__AA3;0.0;1.659827830735594e-11
INSt2__AA3;0.0;0.0
IPDDI__AA3;0.004735689108738973;0.004735689235259423
IPDPS__AA3;0.0;2.0679635781561956e-10
IPMD__AA3;0.0;2.743760774137627e-11
IPPMIa__AA3;-1.3596945791505277e-10;0.0
IPPMIb__AA3;-5.4512838687514886e-11;0.0
IPPS__AA3;0.0;1.7248424910576432e-10
ISETACabcpp__AA3;0.0;0.0
ISETACtex__AA3;0.0;0.0
ISOAML__AA3;0.0;1.5290879673557356e-11
IZPN__AA3;0.0;2.759836803534199e-11
KARA1__AA3;-402.5008432297664;597.4991567711118
KARA2__AA3;-832.3037705442998;167.69622945581014
KARA4__AA3;-1000.0;0.0
KARI_1__AA3;0.0;1000.0
KARI_23dhmp_1__AA3;0.0;1000.0
KAS1__AA3;0.01894275693964009;0.018942756939640298
KAS11__AA3;0.13259929857748187;0.13259929857748204
KAS12__AA3;0.3220268679738836;0.32202686797388475
KAS13__AA3;0.0;6.821210263296962e-12
KAS17__AA3;0.0;2.5903723610554152e-12
KAS2__AA3;0.0;1.6973089600469393e-12
KAS3__AA3;0.378855138792804;0.3788551387928062
KAS4__AA3;0.6440537359477642;0.6440537359477702
KAS6__AA3;0.0947137846982013;0.09471378469820146
KAS7__AA3;0.0;2.687627898012579e-12
KAS8__AA3;0.0;1.0815792705898275e-12
KAT10__AA3;0.0;-1.3642420526593924e-12
KAT18__AA3;0.0;0.0
KAT21__AA3;0.0;999.7537441597951
KAT23__AA3;0.0;8.100187187665142e-12
KAT24__AA3;0.0;999.6969158889685
KAT25__AA3;0.0;999.6969158889626
KAT26__AA3;0.0;999.6969158889616
KAT31__AA3;0.0;9.194423000735696e-12
KAT32__AA3;0.0;7.868289353396563e-13
KAT33__AA3;0.0;1000.0
KGD2__AA3;-495.19622684390333;-0.004735689154813372
Kabc__AA3;0.0;1.8530954548623413e-11
Kabcpp__AA3;0.0;2.5149660132228746e-11
Kt1__AA3;9.243733883013947;9.243733889090043
Kt2pp__AA3;0.0;-4.82032191939652e-10
Kt2r__AA3;0.0;1.8870264517634183e-09
Kt3pp__AA3;0.0;5.40069322596537e-10
Kt3r__AA3;0.0;2.6531942545759968e-09
LACZ__AA3;0.0;1.9525714378687553e-11
LACZpp__AA3;0.0;5.6274984672199935e-12
LALALGLUtex__AA3;0.0;6.139089236967266e-12
LALDO__AA3;0.0;1000.0
LALDO2x__AA3;0.0;1000.0
LALGP__AA3;0.0;2.3623911583659882e-11
LCADi__AA3;0.0;1.908517788251629e-11
LCARS__AA3;-2.580691216280684e-11;0.0
LCTSabc__AA3;0.0;6.394884621840902e-12
LCTSt3ipp__AA3;0.0;0.0
LEULEULAPc__AA3;0.0;0.0
LEULEUabcpp__AA3;0.0;1.1766587704187259e-11
LEULEUtex__AA3;0.0;1.1766587704187259e-11
LEUTA__AA3;-1000.0;1000.0
LEUabc__AA3;0.0;1.5916157281026244e-11
LEUabcpp__AA3;0.0;1.77351466845721e-11
LEUt2r__AA3;21.847202504117035;21.84720250430158
LEUtex__AA3;0.0;0.0
LIPAMPL__AA3;0.0;6.94910795573378e-12
LIPATPT_2__AA3;0.0;1.1070255823142361e-11
LIPO1S24_BS__AA3;5.682827081892067;5.682827081892082
LIPO2S24_BS__AA3;5.682827081892073;5.682827081892085
LIPO3S24_BS__AA3;5.682827081892075;5.682827081892077
LIPO4S24_BS__AA3;5.682827081892051;5.682827081892049
LIPOPBt__AA3;0.0;0.0
LMN2__AA3;0.0;1.5120349416974932e-11
LMN2abc__AA3;0.0;-4.092726157978177e-11
LPLIPAL1E161pp__AA3;0.0;6.276146269357241e-12
LPLIPAL1E180pp__AA3;0.0;1.4714895968381825e-12
LPLIPAL2A161__AA3;0.0;-2.8421709430404007e-12
LSERDHr__AA3;0.0;2.2875923377796425e-11
LTDCL__AA3;0.0;9.549694368615746e-12
LTHRK__AA3;0.0;2.3078428057488054e-11
LYSGLUGLYtr__AA3;0.0;1.6230725097265974e-11
LYSMO__AA3;0.0;7.73070496506989e-12
LYSabc__AA3;0.0;-3.126388037344441e-12
LYSabcpp__AA3;0.0;1.8689050307330035e-11
LYSt3r__AA3;0.0;7.052049057557075e-10
LYSt5r__AA3;16.251038535397864;16.251038539460666
LYStex__AA3;0.0;-4.547473508864641e-12
L_LACD__AA3;0.0;1.7862511469957099e-10
L_LACD2__AA3;0.0;3.267876594326147e-10
L_LACD3__AA3;0.0;5.3432813729159534e-11
L_LACt2r__AA3;0.0;9.952714208338875e-10
L_LACt3__AA3;0.0;1.007677344344593e-09
LacR__AA3;-3.603872755775228e-11;0.0
M1PD__AA3;0.0;3.042517349172158e-10
MACCOAT__AA3;152.97159827445992;152.97159827495497
MAK__AA3;0.0;5.002220859751105e-12
MAL6PG__AA3;0.0;116.44189691362328
MALT__AA3;0.0;4.978062406735262e-11
MALTHPabc__AA3;58.220948456824686;58.2209484568038
MALTHXabc__AA3;0.0;9.121947641688166e-11
MALTHXabcpp__AA3;0.0;3.154809746774845e-11
MALTHXtexi__AA3;0.0;4.5353942823567195e-11
MALTT__AA3;0.0;9.485745522397337e-12
MALTTRabc__AA3;0.0;-2.227329432002989e-12
MALTTTRabc__AA3;0.0;1.1027623258996755e-11
MALTabc__AA3;0.0;2.724220848904224e-11
MALTpts__AA3;0.0;5.935874014539877e-11
MALTt2__AA3;0.0;3.041122909053229e-11
MAN1PT__AA3;0.0;5.163869332136528e-12
MAN1PT2__AA3;0.0;4.019184984827007e-11
MAN6PI__AA3;-1.5234036254696548e-11;3.071216102615293e-10
MANA1__AA3;0.0;6.0396132539608516e-12
MANA2__AA3;0.0;7.347011887759436e-12
MANA3__AA3;0.0;9.585221505403752e-12
MANAO__AA3;-4.490274818635953e-11;0.0
MANBabc__AA3;0.0;2.9700686354772188e-12
MANE__AA3;0.0;2.015099198615644e-11
MANTRabc__AA3;0.0;2.6929569685307797e-12
MANTTRabc__AA3;0.0;5.165645688975928e-12
MANpts__AA3;0.0;2.2656987397340345e-10
MANt2__AA3;0.0;2.2964741219766438e-11
MBCOAi__AA3;0.0;9.441780690622181e-12
MCA__AA3;-1000.0;0.0
MCD__AA3;0.0;3.278088911429222e-11
MCITD__AA3;0.0;1000.0
MCPST__AA3;0.0;2.5579538487363607e-11
MCSNAH__AA3;0.0;2.8475000135586015e-12
MCTC_1__AA3;0.0;1.1596057447604835e-11
MCTP1App__AA3;0.0;-5.335759611924118e-12
MCTP1Bpp__AA3;0.0;-1.5948353748740374e-13
MCTP2App__AA3;0.0;1.9563795028432196e-12
MDDCP1pp__AA3;0.0;3.1955826873542037e-12
MDDCP2pp__AA3;0.0;8.582079491503691e-12
MDDCP3pp__AA3;0.0;1.8311741012411176e-12
MDDCP4pp__AA3;0.0;2.6059709945513987e-12
MDDCP5pp__AA3;0.0;1.0181577803081154e-12
MDDEP1pp__AA3;0.0;3.936129200354799e-12
MDDEP3pp__AA3;0.0;7.500389198611401e-13
MDDEP4pp__AA3;0.0;2.688738121037204e-12
MDH2__AA3;0.0;1000.0
MDH3__AA3;0.0;1000.0
MDH3_1__AA3;0.0;1000.0
MDNTHAep__AA3;0.0;-5.24664756085258e-11
MECDPDH__AA3;0.0;-4.1154635255225e-11
MECDPS__AA3;0.0;1.9099388737231493e-10
MELIB_Et__AA3;0.0;2.1594459553853085e-10
MELIBabc__AA3;0.0;1.1937117960769683e-12
MELIBt3ipp__AA3;0.0;1.597902254957262e-09
MELIBtex__AA3;-1.823940110057265e-09;0.0
MEOHtex__AA3;-990.3443390889312;-990.3443390823371
MEOHtrpp__AA3;-990.3443390889312;-990.3443390823371
MEPCT__AA3;0.0;-4.851052892718144e-11
MEPCT_1__AA3;0.0;-4.851052892718144e-11
METAT__AA3;0.015296276228759021;0.015296276229836314
METB1__AA3;-1000.0;-4.364221771304248
METDabc__AA3;0.0;6.142535369235702e-10
METOX1s__AA3;0.0;1.5949892517852504e-09
METOX2s__AA3;0.0;7.54730944407811e-10
METRR__AA3;-1.1022764923040995e-09;0.0
METS__AA3;0.0047356892161735265;0.004735689246331276
METSOXR1__AA3;0.0;1.1111478404046693e-09
METSOXR2__AA3;0.0;2.5699939953938156e-09
METSR_S2__AA3;0.0;1.5949892517852504e-09
METabc__AA3;0.0;9.044596183116482e-10
METabcpp__AA3;0.0;8.188578703993699e-10
METtex__AA3;0.0;7.522436007434408e-10
MEVK1__AA3;0.0;0.037885513879989396
MEVK2__AA3;0.0;0.03788551388553074
MEVK3__AA3;0.0;0.0378855138817471
MEVK4__AA3;0.0;0.03788551388402084
MG2abc__AA3;0.0;6.849631972727366e-12
MG2tex__AA3;0.0;1000.0
MG2tpp__AA3;0.0;1000.0
MG2uabcpp__AA3;0.0;1.8829382497642655e-11
MGCH__AA3;0.0;8.960832076354563e-12
MGSA__AA3;0.0;5.49706946628703e-11
MGt5__AA3;-0.41082104112844964;999.5891789588679
MI1PP__AA3;0.0;2.4101609596982598e-11
MI1PS__AA3;0.0;1.6484591469634324e-11
MICITDr__AA3;0.0;1000.0
MLDEP2pp__AA3;0.0;6.354083925685927e-13
MLTG1__AA3;0.0;5.647038392453396e-12
MLTGY1pp__AA3;0.0;2.798011822235935e-12
MLTGY2pp__AA3;0.0;2.7985114225970165e-12
MLTGY4pp__AA3;0.0;2.9321545191862697e-12
MLTP1__AA3;58.22094845672791;58.220948456799306
MLTP2__AA3;58.22094845677549;58.220948456798794
MLTP3__AA3;58.22094845682391;58.220948456799626
MMCD__AA3;0.0;1.84456894203322e-11
MMSAD3__AA3;0.0;1.3869794202037156e-11
MMTSAO__AA3;382.3202718371291;382.3202718372962
MN2t3pp__AA3;0.0;6.641701078002882e-13
MN6PP__AA3;0.0;1.6257217794191092e-11
MNLpts__AA3;0.0;-8.739675649849232e-11
MNNH__AA3;0.0;-2.5693225325085223e-11
MNabc__AA3;0.03272361261322834;0.03272361263017842
MNabc_1__AA3;0.0;1.5148771126405336e-11
MNabc_rev__AA3;0.0;2.0463630789890885e-12
MOBDabc__AA3;0.0;3.623767952376511e-12
MOBDabc_rev__AA3;0.0;4.725109192804666e-12
MOTH1__AA3;58.22094845672314;58.22094845681552
MOTS1__AA3;58.22094845670291;58.22094845679672
MPTG__AA3;0.0;1.4898915434713444e-12
MPTG2__AA3;0.0;5.836664485059373e-12
MRF__AA3;0.004735689214577121;0.004735689245170306
MSHAMID__AA3;0.0;8.100187187665142e-12
MSHS__AA3;0.0;1.0697220886868308e-11
MSULR__AA3;-2.6135982267305735e-11;0.0
MTAM_1__AA3;-1.2085946826667637e-11;0.0
MTHFC__AA3;0.010560586993849416;0.010560587002261812
MTHFD__AA3;-999.9894394130062;0.010560587018940026
MTHFD2i__AA3;0.0;1000.0
MTI__AA3;-58.22094845683978;58.220948456811826
Mn2t__AA3;-8.224525227529256e-12;0.0
N2Otex__AA3;2.99337443721015e-10;0.0
N2Otpp__AA3;2.99337443721015e-10;0.0
NABTNO__AA3;0.0;7.318590178329032e-12
NADDP__AA3;0.0;1000.0000000000064
NADDPp_1__AA3;-1000.0;3.595346242946107e-12
NADH10__AA3;0.0;1000.0
NADH4__AA3;0.0;1000.0
NADH5__AA3;0.0;1000.0
NADH9__AA3;0.0;0.004735689243322906
NADHHR__AA3;0.0;1.7536194718559273e-11
NADHPO__AA3;0.0;2.5293616090493742e-09
NADHXD__AA3;0.0;7.44648787076585e-12
NADHXE__AA3;-1.3468337556332699e-11;0.0
NADK__AA3;0.02116853088023163;0.02116853088005211
NADN__AA3;0.0;-9.78772618509538e-13
NADPHHR__AA3;0.0;5.030642569181509e-12
NADPHQR2__AA3;0.0;1000.0
NADPHXD__AA3;0.0;1.6228796084760688e-11
NADPHXE__AA3;0.0;1.2022383089060895e-11
NADS1__AA3;0.10787900077138168;0.1078790007733943
NAPRT__AA3;0.0;1.1173284519827575e-11
NARK__AA3;0.0;-6.491518433904275e-10
NAabc__AA3;0.0;2.6716406864579767e-11
NAabcO__AA3;0.0;1.8246737454319373e-11
NAt__AA3;0.24649262465850943;0.2464926237703333
NAt3_1__AA3;0.0;1.2610421595837806e-09
NAt3_2__AA3;0.0;1.3586763680274727e-09
NAt3_2pp__AA3;0.0;1.2283623007647293e-09
NAt3pp__AA3;0.0;2.008126998020998e-09
NBAHH_ir__AA3;0.0;2.989368128036851e-11
NDPK1__AA3;10.207399290709871;11.524725965195763
NDPK2__AA3;8.469022486354069;17.809506505736678
NDPK3__AA3;35.44701277843551;44.827797513211756
NDPK4__AA3;1.23914044520656;1.23914044521862
NDPK5__AA3;15.665423204608988;16.944864365290794
NDPK6__AA3;-1.2391404452065697;1.1706233878159284e-11
NDPK7__AA3;-1.2391404452065686;2.518581605804962
NDPK8__AA3;0.0;1.2391404452047805
NDPK9__AA3;-5.990763440877345e-12;-9.094947017729282e-12
NH3c__AA3;-1.567457275086781e-11;0.0272775708668852
NH4t__AA3;-1000.0;5.661604518536478e-11
NH4tex__AA3;-1000.0;1.9326762412674725e-11
NH4tpp__AA3;-1000.0;1.340367816737853e-10
NHFRBO__AA3;0.0;-2.99337443721015e-10
NI2t3pp__AA3;0.0;1.3700915957315374e-09
NI2t4pp__AA3;0.0;5.220766041702518e-10
NI2tpp__AA3;0.0;1.5772663175539492e-09
NI2uabcpp__AA3;0.0;0.0
NITR__AA3;0.0;6.28574525762815e-10
NIabc__AA3;0.0;8.526512829121202e-13
NIt5__AA3;0.0;1.8388846001471393e-11
NMNAT__AA3;0.0;1.546496264381858e-11
NMNDA__AA3;0.0;-1.1458889392912397e-13
NMNHYD__AA3;0.0;2.6361135496699717e-12
NMNS__AA3;-2.778194341246376e-12;-3.2081004519568523e-12
NMO__AA3;0.0;-1.6129320101754274e-12
NNAM__AA3;0.0;-1.481023637062151e-12
NNATr__AA3;0.107879000771123;0.10787900077516366
NNDPR__AA3;0.10787900077116319;0.10787900077741615
NO3abc__AA3;0.0;8.242295734817162e-12
NO3t__AA3;0.0;6.79506229062099e-10
NOt__AA3;0.0;2.1796040527988225e-09
NP1_1__AA3;-3.722286368024186e-12;1.0546230555519287e-11
NPHS__AA3;0.004735689234910038;0.004735689234910071
NT5C__AA3;0.0;7.350564601438236e-12
NTD1__AA3;0.0;5.275069270282984e-11
NTD10__AA3;0.0;7.213785124804417e-12
NTD11__AA3;0.0;-2.3732127374387346e-12
NTD12__AA3;0.0;5.307310146918098e-12
NTD2__AA3;0.0;4.547473508864641e-13
NTD2pp__AA3;0.0;2.7062241336750503e-12
NTD3__AA3;0.0;2.3220536604640074e-11
NTD4__AA3;0.0;1.899813639738568e-11
NTD4pp__AA3;0.0;8.625988812127616e-12
NTD5__AA3;0.0;1.5063505998114124e-11
NTD6__AA3;0.0;5.4569682106375694e-12
NTD7__AA3;0.0;3.2695113977299073e-12
NTD7pp__AA3;0.0;1.3145040611561853e-11
NTD8__AA3;0.0;6.80877576542116e-12
NTD9__AA3;0.0;7.675637903048482e-12
NTD9pp__AA3;0.0;9.492850949754938e-12
NTP1__AA3;0.0;2.4499513529008254e-11
NTP10__AA3;0.0;1.0686562745831907e-11
NTP3__AA3;0.0;5.314859663485549e-12
NTP5__AA3;0.0;1.475086719437968e-11
NTPP1__AA3;0.0;1.4068746168049984e-12
NTPP10__AA3;0.0;1.0567324792987165e-11
NTPP11__AA3;0.0;2.2293278334473143e-12
NTPP2__AA3;0.0;1.1127099242003169e-11
NTPP3__AA3;0.0;8.771428028353512e-12
NTPP4__AA3;0.0;-8.611777957412414e-12
NTPP5__AA3;0.0;6.423306331271306e-12
NTPP6__AA3;0.0;0.0
NTPP7__AA3;0.0;9.102052445086883e-12
NTPP8__AA3;0.0;3.7875258485087215e-12
NTPP9__AA3;0.0;7.064571150294796e-12
NTPTP1__AA3;0.0;4.617861648625876e-12
NTPTP2__AA3;0.0;3.183231456205249e-12
O2tex__AA3;87.00244272309976;587.0024427228717
O2tpp__AA3;587.0024427224835;587.0024427225846
OCAALD__AA3;0.0;-3.83124643121846e-11
OCBT__AA3;-7.15942860551877e-11;4.135358722123783e-12
OCOAT1__AA3;0.0;1.3983481039758772e-11
OCTAtex__AA3;0.0;6.2699845315705716e-12
OIVD1r__AA3;0.5114544373702861;0.5114544373759716
OIVD2__AA3;0.0;382.433928378867
OIVD3__AA3;0.0;153.9376788786679
OMAHY__AA3;0.0;1.6530012601767563e-11
OMAIS__AA3;0.0;3.8482994568767026e-11
OMCDC__AA3;0.0;1.7712409317027777e-10
OMPDC__AA3;0.0;1.4216183785720204e-11
OPP__AA3;0.00473568923491006;0.004735689234910076
ORNTA__AA3;-1.6370904631912708e-11;1.3324097380973399e-10
ORNTAC__AA3;0.0;1.0942358130705543e-12
ORNabcpp__AA3;0.0;1.6825651982799172e-11
ORNt__AA3;-1.3544934063247638e-09;8.44124770082999e-11
ORNtex__AA3;-4.013145371573046e-11;2.701767698454205e-09
ORPT__AA3;-1.8392398715150193e-11;0.0
OXCOAHDH__AA3;0.0;1.6370904631912708e-11
OXDHCOAT__AA3;0.0;1.4203749287844403e-11
OXFOt4pp__AA3;3.737454790098127e-11;0.0
OXFOtex__AA3;3.737454790098127e-11;0.0
OXGDC__AA3;0.0;495.19149115467997
OXPTNDH__AA3;0.0;0.0
P5CD__AA3;0.0;2.034994395216927e-11
P5CR__AA3;0.0;1000.0
P5CRx__AA3;0.0;1000.0
PA120abcpp__AA3;0.0;0.0
PA141abcpp__AA3;0.0;4.774847184307873e-12
PA160abcpp__AA3;0.0;-6.679101716144942e-13
PA161abcpp__AA3;0.0;9.2228447101661e-12
PACCOAE__AA3;0.0;4.75210981676355e-11
PALDH__AA3;0.0;1.4839685036349692e-11
PANTS__AA3;0.027277569993077663;0.027277569993077736
PAPA120pp__AA3;0.0;-5.4569682106375694e-12
PAPA140pp__AA3;0.0;0.0
PAPA141pp__AA3;0.0;4.050093593832571e-12
PAPA160__AA3;0.0;1.1368683772161603e-12
PAPA160pp__AA3;0.0;4.061709302227712e-12
PAPA161__AA3;0.0;1.645616976020392e-11
PAPA161pp__AA3;0.0;2.2950530365051236e-12
PAPA180__AA3;0.0;1.6228796084760688e-11
PAPA181__AA3;0.0;1.588773557159584e-11
PAPA181pp__AA3;0.0;3.637978807091713e-12
PAPPT3__AA3;0.4735689234909974;0.4735689234941258
PAPSSH__AA3;0.0;6.821210263296962e-12
PAP_BS__AA3;0.9471378469820045;0.947137846982014
PBUTT__AA3;2.5579538487363607e-12;0.0
PC__AA3;0.0;0.0
PCNO__AA3;-1000.0;1000.0
PDBL_3__AA3;0.0;975.6014143406679
PDBL_4__AA3;0.0;975.601414340791
PDE1__AA3;0.0;2.4556356947869062e-11
PDE4__AA3;0.0;8.753886504564434e-12
PDH__AA3;0.0;6.226463789005265e-11
PDHa__AA3;0.0;1.6655121726216748e-11
PDHbr__AA3;0.0;1.1050360626541078e-10
PDHcr__AA3;0.0;1000.0
PDYXPT_c__AA3;-4.96243046654854e-10;0.0
PE120abcpp__AA3;0.0;3.439026841078885e-12
PE141abcpp__AA3;0.0;2.2084556405843614e-12
PE160abcpp__AA3;0.0;4.590106073010247e-12
PE161abcpp__AA3;0.0;2.2981339053984584e-12
PE180abcpp__AA3;0.0;2.2737367544323206e-13
PE181abcpp__AA3;0.0;6.0538241086760536e-12
PEALtabc__AA3;0.0;5.6843418860808015e-12
PEAMNO__AA3;0.0;0.0
PEPA__AA3;0.0;116.44189691361098
PEPCK_re__AA3;0.0;2.19770868170599e-11
PFK__AA3;0.0;5.4996007747831754e-11
PG120abcpp__AA3;0.0;0.0
PG140abcpp__AA3;0.0;5.437428285404167e-12
PG141abcpp__AA3;0.0;5.502986955008282e-12
PG160abcpp__AA3;0.0;5.172751116333529e-12
PG161abcpp__AA3;0.0;1.3301360013429075e-11
PG180abcpp__AA3;0.0;-8.438805210175815e-13
PG181abcpp__AA3;0.0;2.3072654897760003e-12
PGAMT__AA3;-1.602984411874786e-11;0.0
PGCD__AA3;0.6548816871051564;0.6548816871343686
PGCM__AA3;-116.44189691361557;0.0
PGI__AA3;281.3965793523242;1000.0
PGK__AA3;-1000.0;-999.999999999986
PGL__AA3;0.0;7.577227734145708e-11
PGM__AA3;-999.3451183129926;-999.345118312726
PGMT__AA3;164.95468243853463;397.8384762660236
PGP160abcpp__AA3;0.0;2.6005864128819667e-12
PGPP140__AA3;0.0;3.716138508025324e-12
PGPP160__AA3;0.0;4.3087311496492475e-11
PGPP160pp__AA3;0.0;1.2136069926782511e-11
PGPP181__AA3;0.0;9.176659432341694e-12
PGSA140__AA3;0.0;5.9969806898152456e-12
PGSA160__AA3;0.0;2.580691216280684e-11
PGSA181__AA3;0.0;2.8697044740511046e-12
PHCD__AA3;0.0;1000.0
PHCHGS__AA3;-1000.0;5.752553988713771e-11
PHEME2abcpp__AA3;0.0;8.697043085703626e-12
PHEMEabcpp__AA3;0.0;0.0
PHEMEt__AA3;-1.1198153515579179e-11;1.909888913687041e-12
PHETA1__AA3;-1000.0;1000.0
PHEabc__AA3;0.0;3.227160760843617e-10
PHYCBOXL__AA3;0.0;1.9326762412674725e-12
PICH__AA3;-3.7683021633649894e-11;0.0
PIabc__AA3;0.0;9.805489753489383e-12
PIuabcpp__AA3;0.0;4.803268893738277e-12
PKETF__AA3;6.887380217133455;1000.0
PKETX__AA3;6.887380215135636;1000.0
PLIPA1A161pp__AA3;0.0;3.879563337250147e-12
PLIPA1E120pp__AA3;0.0;7.097211707218776e-12
PLIPA1E141pp__AA3;0.0;9.708789328044531e-12
PLIPA1E160pp__AA3;0.0;5.163647287531603e-12
PLIPA1E181pp__AA3;0.0;4.139355525012434e-12
PLIPA1G120pp__AA3;0.0;2.6638136141343693e-12
PLIPA1G141pp__AA3;0.0;3.231026557415362e-12
PLIPA1G180pp__AA3;0.0;3.410605131648481e-12
PLIPA2E161pp__AA3;0.0;-4.303224443447107e-13
PLIPA2E180pp__AA3;0.0;1.7124079931818414e-12
PLPS__AA3;0.0;987.5375602094304
PMANM__AA3;-2.673417043297377e-12;0.0
PMDPHT__AA3;0.02112117398769975;0.02112117398769898
PMEVK__AA3;0.03788551382409443;0.03788551388855283
PMPK__AA3;0.010560586993849385;0.010560586993849456
PNCDC__AA3;0.0;1000.0
PNCDC_1__AA3;-1000.0;0.0
PNP_1__AA3;0.0;4.030553668599168e-12
PNTK__AA3;0.027277569993174555;0.027277569993088252
POX__AA3;0.0;5.794476010123617e-12
PPA__AA3;106.61627659365506;106.61627659372395
PPA2__AA3;0.0;0.0
PPAKr__AA3;-3.200284481863491e-11;464.70812988830664
PPALtex__AA3;0.0;2.1870505406695884e-11
PPALtpp__AA3;-2.1870505406695884e-11;0.0
PPAP_Et__AA3;-535.2918701118117;-535.2918701116336
PPBNGS__AA3;0.0;5.4996007747831754e-12
PPC__AA3;0.0;7.586664629855022e-11
PPCDC__AA3;0.027277569993077972;0.027277569993077736
PPCK__AA3;0.0;1.0459189070388675e-11
PPCOAC__AA3;0.0;1.1823431123048067e-11
PPGPPDP__AA3;0.0;2.26840768391412e-11
PPGPPDPE__AA3;0.0;4.746425474877469e-12
PPK__AA3;0.0;0.0
PPK2__AA3;0.0;1000.0
PPM__AA3;11.491576140492086;11.491576141461971
PPM2__AA3;9.674871037385266;9.674871036233576
PPNCL3__AA3;0.02727756999308829;0.02727756999308303
PPND__AA3;0.0;2.8452795675093512e-11
PPNDH__AA3;0.0;1.354873505055032e-11
PPNDH2__AA3;-1000.0;1000.0
PPPGO__AA3;0.0;1.8758328224066645e-12
PPTGS_BS__AA3;0.47356892349100593;0.4735689234910083
PPTHpp__AA3;0.0;0.0
PPTT__AA3;0.00473568923491004;0.0047356892349100736
PPTtex__AA3;0.0;0.0
PQQH2tpp__AA3;0.0;2.1827872842550278e-11
PQQtpp__AA3;-6.430411758628907e-12;0.0
PRAGSr__AA3;0.0;2.9480307084384094e-12
PRAIS__AA3;0.0;-9.137579581874888e-12
PRAIi__AA3;0.0;8.692602193605126e-12
PRAMPC__AA3;0.0;3.183231456205249e-12
PRASCSi__AA3;0.0;2.3443469387984806e-12
PRATPP__AA3;0.0;-2.9558577807620168e-12
PRFGS__AA3;0.0;6.055600465515454e-12
PRMICI__AA3;0.0;1.4210854715202004e-12
PROD2__AA3;0.0;1000.0
PROGLYabcpp__AA3;0.0;-3.3651303965598345e-11
PROGLYtex__AA3;0.0;-3.3651303965598345e-11
PROHISGLUtr__AA3;0.0;2.5920599000528455e-11
PROabc__AA3;0.0;5.7838178690872155e-12
PROabcpp__AA3;0.0;6.912159733474255e-11
