reaction_id,reaction_equation,duplicate_test_exact,duplicate_test_directions,duplicate_test_coefficients,duplicate_test_redox,diphosphate_test,loop_test,dead_end_test,dilution_test,pathway,,,,,
RHA141tex,R_3hcmrs7e_p <=> R_3hcmrs7e_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
RHA141tpp,R_3hcmrs7e_p <=> R_3hcmrs7e_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
RHA142tex,R_3htd58e_p <=> R_3htd58e_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
RHA142tpp,R_3htd58e_p <=> R_3htd58e_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
RHA160tex,R_3hhdca_p <=> R_3hhdca_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
RHA160tpp,R_3hhdca_p <=> R_3hhdca_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
RHA60tex,R_3hhxa_p <=> R_3hhxa_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
RHA60tpp,R_3hhxa_p <=> R_3hhxa_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
RHA80tex,R_3hocta_p <=> R_3hocta_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
RHA80tpp,R_3hocta_p <=> R_3hocta_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
RHA90tex,R_3hnonaa_p <=> R_3hnonaa_e,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHA90tpp,R_3hnonaa_p <=> R_3hnonaa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAE100,R_3hdcoa_c + h2o_c --> R_3hdcaa_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAE120,R_3hddcoa_c + h2o_c --> R_3hdda_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAE121,R_3hcddec5ecoa_c + h2o_c --> R_3hdd5ea_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAE121d6,R_3hdd6coa_c + h2o_c --> R_3hdd6e_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAE140,R_3hmrscoa_c + h2o_c --> R_3httdca_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAE141,R_3hcmrs7ecoa_c + h2o_c --> R_3hcmrs7e_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAE141d5,R_3htd5coa_c + h2o_c --> R_3htd5e_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAE142,R_3htd58coa_c + h2o_c --> R_3htd58e_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAE160,R_3hhdcoa_c + h2o_c --> R_3hhdca_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAE50,R_3hptcoa_c + h2o_c --> R_3hpt_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,R_3hptcoa_c,R_3hpt_c,3,,,,
RHACOAE60,R_3hhcoa_c + h2o_c --> R_3hhxa_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAE70,R_3hhpcoa_c + h2o_c --> R_3hhpa_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,R_3hhpcoa_c,R_3hhpa_c,14,,,,
RHACOAE80,R_3hocoa_c + h2o_c --> R_3hocta_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAE90,R_3hnonacoa_c + h2o_c --> R_3hnonaa_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAEP100,R_3hpdecacoa_c + h2o_c --> R_3hpdeca_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAEP101,R3hdec4coa_c + h2o_c --> R3hdec4e_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAEP40,R_3hpbcoa_c + h2o_c --> R_3hpba_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAEP50,R_3hpptcoa_c + h2o_c --> R_3hppta_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,R_3hpptcoa_c,R_3hppta_c,38,,,,
RHACOAEP60,R_3hphxacoa_c + h2o_c --> R_3hphxa_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,R_3hphxacoa_c,R_3hphxa_c,20,,,,
RHACOAEP70,R_3hphpcoa_c + h2o_c --> R_3hphpa_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAEP80,R_3hpoctacoa_c + h2o_c --> R_3hpocta_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAEP90,R_3hpnonacoa_c + h2o_c --> R_3hpnona_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAET40,R_3h4atbcoa_c + h2o_c --> R_3h4atba_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,R_3h4atbcoa_c,R_3h4atba_c,34,,,,
RHACOAET60,R_3h6athcoa_c + h2o_c --> R_3h6atha_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHACOAR101,3odec4coa_c + h_c + nadph_c <=> R3hdec4coa_c + nadp_c,ok,ok,ok,N/A,N/A,in loop,only when going backwards,ok,0,,,,,
RHACOAR141d7,3otdccoa_c + h_c + nadph_c <=> R_3hcmrs7ecoa_c + nadp_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
RHACOAR142,3ohd58coa_c + h_c + nadph_c <=> R_3htd58coa_c + nadp_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
RHACOAR80,3oocoa_c + h_c + nadph_c <=> R_3hocoa_c + nadp_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
RHACOARP100,3opdecacoa_c + h_c + nadph_c <=> R_3hpdecacoa_c + nadp_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
RHACOARP40,3opbcoa_c + h_c + nadph_c <=> R_3hpbcoa_c + nadp_c,ok,ok,ok,N/A,N/A,in loop,only when going backwards,ok,0,,,,,
RHACOARP90,3opnonacoa_c + h_c + nadph_c <=> R_3hpnonacoa_c + nadp_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
RHAP100tex,R_3hpdeca_p <=> R_3hpdeca_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
RHAP100tpp,R_3hpdeca_p <=> R_3hpdeca_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
RHAP40tex,R_3hpba_p <=> R_3hpba_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
RHAP40tpp,R_3hpba_p <=> R_3hpba_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
RHAP70tex,R_3hphpa_p <=> R_3hphpa_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
RHAP70tpp,R_3hphpa_p <=> R_3hphpa_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
RHAP80tex,R_3hpocta_p <=> R_3hpocta_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
RHAP80tpp,R_3hpocta_p <=> R_3hpocta_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
RHAP90tex,R_3hpnona_p <=> R_3hpnona_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
RHAP90tpp,R_3hpnona_p <=> R_3hpnona_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
RHAT60tex,R_3h6atha_p <=> R_3h6atha_e,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHAT60tpp,R_3h6atha_p <=> R_3h6atha_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RHCYS,h2o_c + rhcys_c --> hcys__L_c + rib__D_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RIBFLVt2,h_e + ribflv_e --> h_c + ribflv_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RIBabc,atp_c + h2o_c + rib__D_e --> adp_c + h_c + pi_c + rib__D_c,ok,ok,RIBabc1,N/A,N/A,ok,ok,ok,0,,,,,
RIBabc1,atp_c + h2o_c + rib__D_c --> adp_c + h_c + pi_c + rib__D_e,ok,ok,RIBabc,N/A,N/A,ok,ok,ok,0,,,,,
RIBabcpp,atp_c + h2o_c + rib__D_p --> adp_c + h_c + pi_c + rib__D_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RIBtex,rib__D_e <=> rib__D_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
RMN_Et,rmn_e <=> rmn_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
RMNabc,atp_c + h2o_c + rmn_e --> adp_c + h_c + pi_c + rmn_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RNDR1,adp_c + trdrd_c --> dadp_c + h2o_c + trdox_c,ok,ok,ok,N/A,N/A,ok,ok,trdrd_c,trdox_c,1,,,,
RNDR1b,adp_c + grxrd_c --> dadp_c + grxox_c + h2o_c,ok,ok,ok,N/A,N/A,ok,ok,grxrd_c,grxox_c,1,,,,
RNDR2,gdp_c + trdrd_c --> dgdp_c + h2o_c + trdox_c,ok,ok,ok,N/A,N/A,ok,ok,trdrd_c,trdox_c,1,,,,
RNDR2b,gdp_c + grxrd_c --> dgdp_c + grxox_c + h2o_c,ok,ok,ok,N/A,N/A,ok,ok,grxrd_c,grxox_c,1,,,,
RNDR3,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,ok,ok,ok,N/A,N/A,ok,ok,trdrd_c,trdox_c,1,,,,
RNDR3b,cdp_c + grxrd_c --> dcdp_c + grxox_c + h2o_c,ok,ok,ok,N/A,N/A,ok,ok,grxrd_c,grxox_c,1,,,,
RNDR4,trdrd_c + udp_c --> dudp_c + h2o_c + trdox_c,ok,ok,ok,N/A,N/A,ok,ok,trdrd_c,trdox_c,1,,,,
RNDR4b,grxrd_c + udp_c --> dudp_c + grxox_c + h2o_c,ok,ok,ok,N/A,N/A,ok,ok,grxrd_c,grxox_c,1,,,,
RPE,ru5p__D_c <=> xu5p__D_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RPI,r5p_c <=> ru5p__D_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
RU5PP,h2o_c + ru5p__D_c --> pi_c + rbl__D_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SADT,atp_c + h_c + so4_c --> aps_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,so4_c,aps_c,1,,,,
SADT2,atp_c + gtp_c + h2o_c + so4_c --> aps_c + gdp_c + pi_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,so4_c,aps_c,1,,,,
SALADC2,Lcyst_c + h_c --> co2_c + taur_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SALCHS1H,h2o_c + salchs1_c --> 23dhbzs_c + salchsx_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SALCHS2FER2,fmnh2_c + 2.0 salchs2fe_c --> 2.0 fe2_c + fmn_c + 2.0 h_c + 2.0 salchs2_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SALCHS2FEabcpp,atp_c + h2o_c + salchs2fe_p --> adp_c + h_c + pi_c + salchs2fe_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SALCHS2H,h2o_c + salchs2_c --> salchs1_c + salchsx_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SALCHS2tex,salchs2_p --> salchs2_e,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SALCHS4FEHpp,h2o_p + salchs4fe_p --> salchs2fe_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SALCHS4FER1,fadh2_c + 2.0 salchs4fe_c --> fad_c + 2.0 fe2_c + 2.0 h_c + 2.0 salchs4_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SALCHS4FEabcpp,atp_c + h2o_c + salchs4fe_p --> adp_c + h_c + pi_c + salchs4fe_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SALCHS4FEtonex,h_p + salchs4fe_e --> h_c + salchs4fe_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SALCHS4Hpp,h2o_p + salchs4_p --> salchs2_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SALCHS4abcpp,atp_c + h2o_c + salchs4_c --> adp_c + h_c + pi_c + salchs4_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SALCHSXtex,salchsx_e <=> salchsx_p,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
SALCHSXtpp,salchsx_p <=> salchsx_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
SALCt,salc_e <=> salc_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
SAOR,diact_c + h_c + nadh_c --> actn__S_c + nad_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SARCOX,h2o_c + o2_c + sarcs_c --> fald_c + gly_c + h2o2_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SARCOX2,o2_c + sarcs_c + thf_c --> gly_c + h2o2_c + mlthf_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SBTD_D2,nad_c + sbt__D_c --> fru_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SBTPD,nad_c + sbt6p_c <=> f6p_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
SBTpts,pep_c + sbt__D_e --> pyr_c + sbt6p_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SBTt2,h_e + sbt__D_e --> h_c + sbt__D_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SCYSSL,2.0 gthrd_c + scys__L_c --> cys__L_c + gthox_c + h_c + so3_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SDPDS,h2o_c + sl26da_c --> 26dap_LL_c + succ_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SDPTA,akg_c + sl26da_c <=> glu__L_c + sl2a6o_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
SELADT,atp_c + h_c + sel_c --> adsel_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,sel_c,adsel_c,1,,,,
SELCYSLY3,nadph_c + selcys_c --> ala__L_c + nadp_c + seln_c,ok,ok,ok,N/A,N/A,ok,ok,selcys_c,seln_c,22,,,,
SELTt,slnt_e <=> slnt_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
SELabcpp,atp_c + h2o_c + sel_p --> adp_c + h_c + pi_c + sel_c,ok,ok,ok,N/A,N/A,ok,ok,sel_p,sel_c,1,,,,
SELtex,sel_e <=> sel_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,sel_e,sel_p,1,,,,
SELtpp,2.0 h_p + sel_p --> 2.0 h_c + sel_c,ok,ok,ok,N/A,N/A,ok,ok,sel_p,sel_c,1,,,,
SERAT,accoa_c + ser__L_c <=> acser_c + coa_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
SERD_D,ser__D_c --> nh4_c + pyr_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SERD_L,ser__L_c --> nh4_c + pyr_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SERGLUGLNtr,atp_c + h2o_c + serglugly_e --> adp_c + h_c + pi_c + serglugly_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SERR,ser__L_c <=> ser__D_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
SERabc,atp_c + h2o_c + ser__L_e --> adp_c + h_c + pi_c + ser__L_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SERabcpp,atp_c + h2o_c + ser__L_p --> adp_c + h_c + pi_c + ser__L_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SERtex,ser__L_e <=> ser__L_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
SFGTHi,Sfglutth_c + h2o_c --> for_c + gthrd_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SHCHD2,dscl_c + nad_c --> h_c + nadh_c + scl_c,ok,ok,ok,N/A,N/A,ok,ok,dscl_c,scl_c,1,,,,
SHCHF,fe2_c + scl_c --> 3.0 h_c + sheme_c,ok,ok,ok,N/A,N/A,ok,ok,scl_c,sheme_c,1,,,,
SHEME2abcpp,atp_c + h2o_c + sheme_p --> adp_c + h_c + pi_c + sheme_c,ok,ok,ok,N/A,N/A,ok,ok,sheme_p,sheme_c,1,,,,
SHEMEtonex,h_p + sheme_e --> h_c + sheme_p,ok,ok,ok,N/A,N/A,ok,ok,sheme_e,sheme_p,1,,,,
SHGO,S2hglut_c + o2_c --> akg_c + h2o2_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SHK3Dr,3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SHKK,atp_c + skm_c --> adp_c + h_c + skm5p_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SHSL1,cys__L_c + suchms_c --> cyst__L_c + h_c + succ_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
SHSL2,h2s_c + suchms_c <=> h_c + hcys__L_c + succ_c,SHSL2r,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
SHSL2r,h2s_c + suchms_c <=> h_c + hcys__L_c + succ_c,SHSL2,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
SHSL4r,h2o_c + suchms_c --> 2obut_c + h_c + nh4_c + succ_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SKMt2,h_e + skm_e --> h_c + skm_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SKMt2pp,h_p + skm_p --> h_c + skm_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SKMtex,skm_e <=> skm_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
SLCYSS,acser_c + tsul_c --> ac_c + scys__L_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SLNTabcpp,atp_c + h2o_c + slnt_p --> adp_c + h_c + pi_c + slnt_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SLNTtex,slnt_e <=> slnt_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
SLNTtpp,h_p + slnt_p --> h_c + slnt_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SMIA1,fe3_e + stfrnA_e <=> istfrnA_e,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SMIA1Eabc,atp_c + h2o_c + stfrnA_c --> adp_c + h_c + pi_c + stfrnA_e,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SMIA1abc,atp_c + h2o_c + istfrnB_e --> adp_c + fe2_c + h_c + pi_c + stfrnB_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SMIA2abc,atp_c + h2o_c + istfrnA_e --> adp_c + fe3_c + h_c + pi_c + stfrnA_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SMIB1,fe3_e + stfrnB_e <=> istfrnB_e,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SO3abcpp,atp_c + h2o_c + so3_p --> adp_c + h_c + pi_c + so3_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SO3tex,so3_e <=> so3_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
SO4t2,h_e + so4_e --> h_c + so4_c,ok,ok,ok,N/A,N/A,ok,ok,so4_e,so4_c,1,,,,
SO4t4pp_1,na1_p + so4_p --> na1_c + so4_c,ok,ok,ok,N/A,N/A,ok,ok,so4_p,so4_c,1,,,,
SO4tex,so4_e <=> so4_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,so4_e,so4_p,1,,,,
SPMDabc,atp_c + h2o_c + spmd_e --> adp_c + h_c + pi_c + spmd_c,ok,ok,ok,N/A,N/A,ok,ok,spmd_e,spmd_c,1,,,,
SPMDabcpp,atp_c + h2o_c + spmd_p --> adp_c + h_c + pi_c + spmd_c,ok,ok,ok,N/A,N/A,ok,ok,spmd_p,spmd_c,1,,,,
SPMDt3i,h_c + spmd_e <-- h_e + spmd_c,ok,ok,ok,N/A,N/A,ok,ok,spmd_e,spmd_c,1,,,,
SPMDtex,spmd_e <=> spmd_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,spmd_e,spmd_p,1,,,,
SPMS,ametam_c + ptrc_c --> 5mta_c + h_c + spmd_c,ok,ok,ok,N/A,N/A,ok,ok,ametam_c,5mta_c,spmd_c,1,,,
SPODM,2.0 h_c + 2.0 o2s_c --> h2o2_c + o2_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SPT_syn,glx_c + ser__L_c <=> gly_c + hpyr_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
SSALx,h2o_c + nad_c + sucsal_c --> 2.0 h_c + nadh_c + succ_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SSALy,h2o_c + nadp_c + sucsal_c --> 2.0 h_c + nadph_c + succ_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SSCOARy,h_c + nadph_c + succoa_c <=> coa_c + nadp_c + sucsal_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
STFRNAt,stfrnA_c --> stfrnA_e,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
STFRNBt,stfrnB_c --> stfrnB_e,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SUCBZT1,bz_c + 4.0 h_c + succoa_c <=> benzcoa_c + succ_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,bz_c,benzcoa_c,21,,,,
SUCCt1pp,succ_p <=> succ_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
SUCCt2_2pp,2.0 h_p + succ_p --> 2.0 h_c + succ_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SUCD4,fadh2_c + q8_c --> fad_c + q8h2_c,ok,ok,ok,N/A,N/A,ok,ok,q8_c,q8h2_c,13,,,,
SUCDi,q8_c + succ_c --> fum_c + q8h2_c,ok,ok,ok,N/A,N/A,ok,ok,q8_c,q8h2_c,13,,,,
SUCFUMtpp,fum_p + succ_c <=> fum_c + succ_p,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
SUCMALt,mal__L_c + succ_e <=> mal__L_e + succ_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SUCMALtpp,mal__L_p + succ_c <=> mal__L_c + succ_p,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
SUCOAS,atp_c + coa_c + succ_c <=> adp_c + pi_c + succoa_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
SUCR,h2o_c + sucr_c --> fru_c + glc__D_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SUCRabcpp_syn,atp_c + h2o_c + sucr_p --> adp_c + h_c + pi_c + sucr_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SUCRt2,h_e + sucr_e --> h_c + sucr_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SUCRtex,sucr_e <=> sucr_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
SUCpts,pep_c + sucr_e --> pyr_c + suc6p_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SUCptspp,pep_c + sucr_p --> pyr_c + suc6p_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SULFACabcpp,atp_c + h2o_c + sulfac_p --> adp_c + h_c + pi_c + sulfac_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SULFACtex,sulfac_e <=> sulfac_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
SULR,5.0 h_c + 3.0 nadph_c + so3_c --> 3.0 h2o_c + h2s_c + 3.0 nadp_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
SULabc,atp_c + h2o_c + so4_e --> adp_c + h_c + pi_c + so4_c,ok,ok,ok,N/A,N/A,ok,ok,so4_e,so4_c,1,,,,
SULabcpp,atp_c + h2o_c + so4_p --> adp_c + h_c + pi_c + so4_c,ok,ok,ok,N/A,N/A,ok,ok,so4_p,so4_c,1,,,,
St,s_e <=> s_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
T2ECR,b2coa_c + h_c + nadph_c --> btcoa_c + nadp_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
TAGURr,altrn_c + nad_c <=> h_c + nadh_c + tagur_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
TALA,g3p_c + s7p_c <=> e4p_c + f6p_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
TARTDC,h_c + tartr__L_c --> co2_c + glyc__R_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
TARTR_D_Et,tartr__D_e <=> tartr__D_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
TARTRt7,succ_c + tartr__L_e <=> succ_e + tartr__L_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
TAURabc,atp_c + h2o_c + taur_e --> adp_c + h_c + pi_c + taur_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
TAURabcpp,atp_c + h2o_c + taur_p --> adp_c + h_c + pi_c + taur_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
TAURtex,taur_e <=> taur_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
TCYNTtex,tcynt_e <=> tcynt_p,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
TCYNTtpp,tcynt_p <=> tcynt_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
TDSK,atp_c + lipidAds_c --> adp_c + h_c + lipidA_c,ok,ok,ok,N/A,N/A,ok,ok,lipidAds_c,lipidA_c,1,,,,
TGBPA,tagdp__D_c <=> dhap_c + g3p_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
THD2pp,2.0 h_p + nadh_c + nadp_c --> 2.0 h_c + nad_c + nadph_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
